DATA_INIZIO,7000024_8,7000024_9,7000024_38
2016-03-20 10:00:00,25.4,30.8,2.0
2016-03-20 11:00:00,40.6,31.2,3.0
2016-03-20 12:00:00,25.4,30.8,2.0
2016-03-20 13:00:00,25.4,30.8,2.0
2016-03-20 14:00:00,29.8,35.4,1.0
2016-03-20 15:00:00,19.8,18.0,0.0
2016-03-20 16:00:00,29.8,35.4,1.0
2016-03-20 17:00:00,29.8,35.4,1.0
2016-03-20 18:00:00,29.8,35.4,1.0
2016-03-20 19:00:00,29.8,35.4,1.0
2016-03-20 20:00:00,29.8,35.4,1.0
2016-03-20 21:00:00,29.8,35.4,1.0
2016-03-20 22:00:00,29.8,35.4,1.0
2016-03-20 23:00:00,25.4,30.8,2.0
2016-03-21 00:00:00,29.8,35.4,1.0
2016-03-21 01:00:00,29.8,35.4,1.0
2016-03-21 02:00:00,29.8,35.4,1.0
2016-03-21 03:00:00,29.8,35.4,1.0
2016-03-21 04:00:00,28.9,73.2,17.6
2016-03-21 05:00:00,40.6,31.2,3.0
2016-03-21 06:00:00,60.0,50.4,6.0
2016-03-21 07:00:00,66.2,126.6,50.0
2016-03-21 08:00:00,66.2,126.6,50.0
2016-03-21 09:00:00,39.8,95.2,29.0
2016-03-21 10:00:00,28.9,73.2,17.6
2016-03-21 11:00:00,28.9,73.2,17.6
2016-03-21 12:00:00,43.4,53.4,8.0
2016-03-21 13:00:00,60.0,50.4,6.0
2016-03-21 14:00:00,52.8,41.8,5.0
2016-03-21 15:00:00,53.2,42.0,4.0
2016-03-21 16:00:00,53.2,42.0,4.0
2016-03-21 17:00:00,32.8,60.0,10.0
2016-03-21 18:00:00,51.4,62.0,7.0
2016-03-21 19:00:00,52.2,68.2,14.0
2016-03-21 20:00:00,46.6,85.4,21.0
2016-03-21 21:00:00,38.4,40.6,9.0
2016-03-21 22:00:00,64.6,98.0,25.0
2016-03-21 23:00:00,59.2,59.4,11.0
2016-03-22 00:00:00,60.0,50.4,6.0
2016-03-22 01:00:00,52.8,41.8,5.0
2016-03-22 02:00:00,40.6,31.2,3.0
2016-03-22 03:00:00,40.6,31.2,3.0
2016-03-22 04:00:00,28.9,73.2,17.6
2016-03-22 05:00:00,53.2,42.0,4.0
2016-03-22 06:00:00,43.4,53.4,8.0
2016-03-22 07:00:00,57.2,95.4,26.0
2016-03-22 08:00:00,63.6,108.6,34.0
2016-03-22 09:00:00,55.4,118.0,39.0
2016-03-22 10:00:00,64.2,104.8,44.0
2016-03-22 11:00:00,54.4,117.2,36.0
2016-03-22 12:00:00,52.2,68.2,14.0
2016-03-22 13:00:00,37.2,70.8,15.0
2016-03-22 14:00:00,59.2,59.4,11.0
2016-03-22 15:00:00,51.4,62.0,7.0
2016-03-22 16:00:00,38.4,40.6,9.0
2016-03-22 17:00:00,26.0,62.4,12.0
2016-03-22 18:00:00,37.2,70.8,15.0
2016-03-22 19:00:00,59.2,59.4,11.0
2016-03-22 20:00:00,38.4,40.6,9.0
2016-03-22 21:00:00,49.4,60.6,13.0
2016-03-22 22:00:00,60.0,50.4,6.0
2016-03-22 23:00:00,40.6,31.2,3.0
2016-03-23 00:00:00,40.6,31.2,3.0
2016-03-23 01:00:00,40.6,31.2,3.0
2016-03-23 02:00:00,40.6,31.2,3.0
2016-03-23 03:00:00,25.4,30.8,2.0
2016-03-23 04:00:00,28.9,73.2,17.6
2016-03-23 05:00:00,25.4,30.8,2.0
2016-03-23 06:00:00,40.6,31.2,3.0
2016-03-23 07:00:00,26.0,62.4,12.0
2016-03-23 08:00:00,46.4,90.0,24.0
2016-03-23 09:00:00,59.2,59.4,11.0
2016-03-23 10:00:00,43.4,53.4,8.0
2016-03-23 11:00:00,60.0,50.4,6.0
2016-03-23 12:00:00,53.2,42.0,4.0
2016-03-23 13:00:00,53.2,42.0,4.0
2016-03-23 14:00:00,53.2,42.0,4.0
2016-03-23 15:00:00,53.2,42.0,4.0
2016-03-23 16:00:00,52.8,41.8,5.0
2016-03-23 17:00:00,51.4,62.0,7.0
2016-03-23 18:00:00,43.4,53.4,8.0
2016-03-23 19:00:00,52.8,41.8,5.0
2016-03-23 20:00:00,38.4,40.6,9.0
2016-03-23 21:00:00,24.4,61.8,16.0
2016-03-23 22:00:00,37.2,70.8,15.0
2016-03-23 23:00:00,32.8,60.0,10.0
2016-03-24 00:00:00,51.4,62.0,7.0
2016-03-24 01:00:00,53.2,42.0,4.0
2016-03-24 02:00:00,52.8,41.8,5.0
2016-03-24 03:00:00,52.8,41.8,5.0
2016-03-24 04:00:00,28.9,73.2,17.6
2016-03-24 05:00:00,60.0,50.4,6.0
2016-03-24 06:00:00,51.4,62.0,7.0
2016-03-24 07:00:00,37.8,110.6,41.0
2016-03-24 08:00:00,52.6,83.8,22.0
2016-03-24 09:00:00,49.4,60.6,13.0
2016-03-24 10:00:00,32.8,60.0,10.0
2016-03-24 11:00:00,43.4,53.4,8.0
2016-03-24 12:00:00,53.2,42.0,4.0
2016-03-24 13:00:00,52.8,41.8,5.0
2016-03-24 14:00:00,40.6,31.2,3.0
2016-03-24 15:00:00,40.6,31.2,3.0
2016-03-24 16:00:00,40.6,31.2,3.0
2016-03-24 17:00:00,60.0,50.4,6.0
2016-03-24 18:00:00,26.0,62.4,12.0
2016-03-24 19:00:00,49.4,60.6,13.0
2016-03-24 20:00:00,39.8,95.2,29.0
2016-03-24 21:00:00,32.8,60.0,10.0
2016-03-24 22:00:00,49.4,60.6,13.0
2016-03-24 23:00:00,53.2,42.0,4.0
2016-03-25 00:00:00,25.4,30.8,2.0
2016-03-25 01:00:00,40.6,31.2,3.0
2016-03-25 02:00:00,29.8,35.4,1.0
2016-03-25 03:00:00,29.8,35.4,1.0
2016-03-25 04:00:00,28.9,73.2,17.6
2016-03-25 05:00:00,29.8,35.4,1.0
2016-03-25 06:00:00,51.4,62.0,7.0
2016-03-25 07:00:00,49.0,142.2,60.0
2016-03-25 08:00:00,64.4,179.8,77.0
2016-03-25 09:00:00,53.6,119.6,42.0
2016-03-25 10:00:00,57.2,95.4,26.0
2016-03-25 11:00:00,61.0,62.0,19.0
2016-03-25 12:00:00,38.4,40.6,9.0
2016-03-25 13:00:00,60.0,50.4,6.0
2016-03-25 14:00:00,52.8,41.8,5.0
2016-03-25 15:00:00,40.6,31.2,3.0
2016-03-25 16:00:00,25.4,30.8,2.0
2016-03-25 17:00:00,40.6,31.2,3.0
2016-03-25 18:00:00,46.4,64.0,17.0
2016-03-25 19:00:00,64.6,98.0,25.0
2016-03-25 20:00:00,37.2,70.8,15.0
2016-03-25 21:00:00,53.4,99.0,20.0
2016-03-25 22:00:00,37.2,70.8,15.0
2016-03-25 23:00:00,43.4,53.4,8.0
2016-03-26 00:00:00,26.0,62.4,12.0
2016-03-26 01:00:00,32.8,60.0,10.0
2016-03-26 02:00:00,40.6,31.2,3.0
2016-03-26 03:00:00,40.6,31.2,3.0
2016-03-26 04:00:00,28.9,73.2,17.6
2016-03-26 05:00:00,52.8,41.8,5.0
2016-03-26 06:00:00,52.8,41.8,5.0
2016-03-26 07:00:00,32.8,60.0,10.0
2016-03-26 08:00:00,52.8,41.8,5.0
2016-03-26 09:00:00,60.0,50.4,6.0
2016-03-26 10:00:00,43.4,53.4,8.0
2016-03-26 11:00:00,60.0,50.4,6.0
2016-03-26 12:00:00,40.6,31.2,3.0
2016-03-26 13:00:00,40.6,31.2,3.0
2016-03-26 14:00:00,25.4,30.8,2.0
2016-03-26 15:00:00,25.4,30.8,2.0
2016-03-26 16:00:00,25.4,30.8,2.0
2016-03-26 17:00:00,40.6,31.2,3.0
2016-03-26 18:00:00,25.4,30.8,2.0
2016-03-26 19:00:00,32.8,60.0,10.0
2016-03-26 20:00:00,43.4,53.4,8.0
2016-03-26 21:00:00,60.0,50.4,6.0
2016-03-26 22:00:00,38.4,40.6,9.0
2016-03-26 23:00:00,49.4,60.6,13.0
2016-03-27 00:00:00,60.0,50.4,6.0
2016-03-27 01:00:00,60.0,50.4,6.0
2016-03-27 02:00:00,52.8,41.8,5.0
2016-03-27 03:00:00,40.6,31.2,3.0
2016-03-27 04:00:00,28.9,73.2,17.6
2016-03-27 05:00:00,52.8,41.8,5.0
2016-03-27 06:00:00,51.4,62.0,7.0
2016-03-27 07:00:00,24.4,61.8,16.0
2016-03-27 08:00:00,37.2,70.8,15.0
2016-03-27 09:00:00,32.8,60.0,10.0
2016-03-27 10:00:00,43.4,53.4,8.0
2016-03-27 11:00:00,43.4,53.4,8.0
2016-03-27 12:00:00,40.6,31.2,3.0
2016-03-27 13:00:00,25.4,30.8,2.0
2016-03-27 14:00:00,25.4,30.8,2.0
2016-03-27 15:00:00,29.8,35.4,1.0
2016-03-27 16:00:00,40.6,31.2,3.0
2016-03-27 17:00:00,25.4,30.8,2.0
2016-03-27 18:00:00,25.4,30.8,2.0
2016-03-27 19:00:00,25.4,30.8,2.0
2016-03-27 20:00:00,25.4,30.8,2.0
2016-03-27 21:00:00,25.4,30.8,2.0
2016-03-27 22:00:00,53.2,42.0,4.0
2016-03-27 23:00:00,40.6,31.2,3.0
2016-03-28 00:00:00,25.4,30.8,2.0
2016-03-28 01:00:00,25.4,30.8,2.0
2016-03-28 02:00:00,25.4,30.8,2.0
2016-03-28 03:00:00,25.4,30.8,2.0
2016-03-28 04:00:00,28.9,73.2,17.6
2016-03-28 05:00:00,25.4,30.8,2.0
2016-03-28 06:00:00,40.6,31.2,3.0
2016-03-28 07:00:00,40.6,31.2,3.0
2016-03-28 08:00:00,53.2,42.0,4.0
2016-03-28 09:00:00,53.2,42.0,4.0
2016-03-28 10:00:00,53.2,42.0,4.0
2016-03-28 11:00:00,60.0,50.4,6.0
2016-03-28 12:00:00,40.6,31.2,3.0
